time;elev_torq;ail_torq;Pitch;Aileron;Elevator;Rudder;ErrorRud;ErrSumRud;out_I;out_P;out_D;torq_main_rotor;torq_tail_rotor;force_tail;Piro_rate;tail_limt;tail_angle;Pcomp;
15.64776;-6;0;-0.3390921;0;0;0;-0.004082363;-0.00547188;-0.3283128;-0.0002041182;-2.530146E-05;0;0.02780555;0;0.004082363;-0.3285422;-1.498978;0;
15.66446;-5;0;-0.3390921;0;0;0;-0.005637681;-0.005481295;-0.3288777;-0.0002818841;-3.725312E-05;0;0.02152289;0;0.005637681;-0.3291968;-1.521888;0;
15.68116;-4;0;-0.3390921;0;0;0;-0.00681394;-0.005492674;-0.3295605;-0.000340697;-2.817387E-05;0;0.008047414;0;0.00681394;-0.3299293;-1.547526;0;
15.69786;-3;0;-0.3390921;0;0;0;-0.007193889;-0.005504688;-0.3302813;-0.0003596945;-9.100583E-06;0;-0.003385783;0;0.007193889;-0.3306501;-1.572752;0;
15.71456;0;0;-0.3390921;0;0;0;-0.006904534;-0.005516218;-0.3309731;-0.0003452267;6.930679E-06;0;-0.008520239;0;0.006904534;-0.3313114;-1.595899;0;
15.73126;0;0;-0.3390921;0;0;0;-0.006328363;-0.005526787;-0.3316072;-0.0003164181;1.380051E-05;0;-0.007704787;0;0.006328363;-0.3319098;-1.616843;0;
15.74796;0;0;-0.3390921;0;0;0;-0.005801386;-0.005536475;-0.3321885;-0.0002900693;1.26222E-05;0;-0.00290961;0;0.005801386;-0.3324659;-1.636308;0;
15.76466;0;0;-0.3390921;0;0;0;-0.005560215;-0.005545761;-0.3327456;-0.0002780108;5.776541E-06;0;0.001898556;0;0.005560215;-0.3330179;-1.655626;0;
15.78136;0;0;-0.3390921;0;0;0;-0.005604324;-0.00555512;-0.3333072;-0.0002802162;-1.05651E-06;0;0.004691422;0;0.005604324;-0.3335885;-1.675596;0;
15.79806;0;0;-0.3390921;0;0;0;-0.005812594;-0.005564827;-0.3338896;-0.0002906297;-4.988498E-06;0;0.004875108;0;0.005812594;-0.3341852;-1.696483;0;
15.81476;7;0;-0.3390921;0;0.0172763;0;-0.006030744;-0.005574898;-0.3344939;-0.0003015372;-5.225155E-06;0;0.003315319;0;0.006030744;-0.3348007;-1.718023;0;
15.83146;12;0;-0.3390921;0;0.03264625;0;-0.006176793;-0.005585214;-0.3351128;-0.0003088397;-3.49817E-06;0;0.001107501;0;0.006176793;-0.3354251;-1.73988;0;
15.84816;8;0;-0.3390921;0;0.03264625;0;-0.006210536;-0.005595585;-0.3357351;-0.0003105268;-8.082095E-07;22.95745;-0.0007490662;32.79636;0.006210536;-0.3360465;-1.761626;0;
15.86486;20;0;-0.3390921;0;0.06326701;0;-0.006127164;-0.005605818;-0.3363491;-0.0003063582;1.996934E-06;22.9022;-0.001768039;32.71743;0.006127164;-0.3366534;-1.78287;0;
15.88156;28;0;-0.3390921;0;0.09400691;0;-0.00602226;-0.005615875;-0.3369525;-0.000301113;2.512675E-06;22.85353;-0.001948086;32.64791;0.00602226;-0.3372511;-1.803788;0;
15.89826;20;0;-0.3390921;0;0.09400691;0;-0.005922023;-0.005625765;-0.3375459;-0.0002961012;2.400871E-06;22.81454;-0.00132528;32.5922;0.005922023;-0.3378396;-1.824386;0;
15.91496;14;0;-0.3390921;0;0.09400691;0;-0.005826466;-0.005635495;-0.3381297;-0.0002913233;2.2888E-06;22.78649;-0.0004158187;32.55214;0.005826466;-0.3384187;-1.844655;0;
15.93166;16;0;-0.3390921;0;0.1093769;0;-0.005747184;-0.005645093;-0.3387055;-0.0002873592;1.898961E-06;22.76492;0.001961449;32.52131;0.005747184;-0.338991;-1.864685;0;
15.94836;17;0;-0.3390921;0;0.1247468;0;-0.005840257;-0.005654846;-0.3392907;-0.0002920128;-2.229285E-06;22.74891;0.002276033;32.49844;0.005840257;-0.339585;-1.885474;0;
15.96506;18;0;-0.3390921;0;0.1399976;0;-0.005954921;-0.005664791;-0.3398874;-0.0002977461;-2.746453E-06;22.73884;0.00173471;32.48405;0.005954921;-0.3401879;-1.906578;0;
15.98176;13;0;-0.3390921;0;0.1399976;0;-0.006043307;-0.005674883;-0.340493;-0.0003021654;-2.117036E-06;22.73478;0.0001987237;32.47826;0.006043307;-0.3407972;-1.927904;0;
15.99846;9;0;-0.3390921;0;0.1399976;0;-0.006015383;-0.005684929;-0.3410957;-0.0003007691;6.688568E-07;22.73498;-0.0009209909;32.47854;0.006015383;-0.3413958;-1.948854;0;
16.01516;6;0;-0.3390921;0;0.1399976;0;-0.005907521;-0.005694794;-0.3416876;-0.000295376;2.583522E-06;22.73658;-0.001031481;32.48083;0.005907521;-0.3419804;-1.969315;0;
16.03186;4;0;-0.3390921;0;0.1399976;0;-0.005782187;-0.00570445;-0.342267;-0.0002891094;3.002004E-06;22.73777;-0.00011143;32.48253;0.005782187;-0.3425531;-1.98936;0;
16.04856;-3;0;-0.3390921;0;0.1247468;0;-0.00570447;-0.005713977;-0.3428386;-0.0002852235;1.861485E-06;22.73737;0.001216306;32.48196;0.00570447;-0.343122;-2.009269;0;
16.06526;-2;0;-0.3390921;0;0.1247468;0;-0.005686067;-0.005723473;-0.3434083;-0.0002843034;4.407888E-07;22.73131;0.00247684;32.4733;0.005686067;-0.3436922;-2.029227;0;
16.08196;-15;0;-0.3390921;0;0.09400691;0;-0.005751714;-0.005733078;-0.3439847;-0.0002875857;-1.572385E-06;22.72046;0.002540977;32.4578;0.005751714;-0.3442738;-2.049584;0;
16.09866;-24;0;-0.3390921;0;0.06326701;0;-0.005780481;-0.005742732;-0.3445639;-0.0002890241;-6.890225E-07;22.69694;0.003405188;32.4242;0.005780481;-0.3448536;-2.069876;0;
16.11536;-18;0;-0.3390921;0;0.06326701;0;-0.005831473;-0.00575247;-0.3451482;-0.0002915736;-1.22136E-06;22.65613;0.00463616;32.36591;0.005831473;-0.345441;-2.090436;0;
16.13206;-33;0;-0.3390921;0;0.0172763;0;-0.005972095;-0.005762443;-0.3457466;-0.0002986047;-3.368198E-06;22.60587;0.004035138;32.29409;0.005972095;-0.3460486;-2.111701;0;
16.14876;-32;0;-0.3390921;0;0;0;-0.006025657;-0.005772506;-0.3463504;-0.0003012829;-1.282928E-06;22.53211;0.00623233;32.18872;0.006025657;-0.3466529;-2.132852;0;
16.16546;-24;0;-0.3953294;0;0;0;0.5561435;-0.004843747;-0.2906248;0.02780718;0.01346513;24.53109;9.684352;35.04441;0.006229896;-0.2493525;1.272663;0.5623734;
16.18216;0;0;-0.4375075;0;0;0;-0.1539745;-0.005100884;-0.3060531;-0.007698727;-0.01700881;26.19727;2.528322;37.42467;0.5757546;-0.3307606;-1.576622;0.42178;
16.19886;0;0;-0.4375075;0;0;0;-0.7202213;-0.006303654;-0.3782192;-0.03601107;-0.0135628;26.05758;-5.915269;37.22511;0.7202213;-0.4277931;-4.972759;0;
16.21556;0;0;-0.4515668;0;0;0;-0.2263817;-0.006681711;-0.4009027;-0.01131909;0.01182849;26.56689;-2.679093;37.9527;0.3669751;-0.4003933;-4.013765;0.1405933;
16.23227;-1;0;-0.4515668;0;0;0;-0.2066965;-0.007026894;-0.4216137;-0.01033482;0.0004715027;26.42913;-5.356116;37.7559;0.2066965;-0.431477;-5.101694;0;
16.24897;0;0;-0.4515668;0;0;0;0.1098806;-0.006843394;-0.4106036;0.005494028;0.007582684;26.29646;-2.176564;37.56636;-0.1098806;-0.3975269;-3.913442;0;
16.26567;0;0;-0.4515668;0;0;0;0.2370927;-0.006447449;-0.386847;0.01185463;0.003046997;26.16487;0.004406661;37.37838;-0.2370927;-0.3719453;-3.018086;0;
16.28237;0;0;-0.4515668;0;0;0;0.2350947;-0.006054841;-0.3632905;0.01175473;-4.785717E-05;26.03479;1.676227;37.19256;-0.2350947;-0.3515836;-2.305426;0;
16.29907;-1;0;-0.4515668;0;0;0;0.1347762;-0.005829765;-0.3497859;0.006738811;-0.002402836;25.90635;2.121871;37.00906;-0.1347762;-0.3454499;-2.090747;0;
16.31577;-1;0;-0.4515668;0;0;0;0.008985282;-0.00581476;-0.3488856;0.0004492641;-0.003012956;25.7802;1.588729;36.82886;-0.008985282;-0.3514493;-2.300724;0;
16.33247;0;0;-0.4515668;0;0;0;-0.08451876;-0.005955906;-0.3573543;-0.004225938;-0.002239618;25.65686;0.5869231;36.65266;0.08451876;-0.3638199;-2.733696;0;
16.34917;0;0;-0.4515668;0;0;0;-0.1184108;-0.006153652;-0.3692191;-0.005920542;-0.0008117865;25.53708;-0.3396732;36.48155;0.1184108;-0.3759514;-3.1583;0;
16.36587;-1;0;-0.4515668;0;-0.001787204;0;-0.09755004;-0.00631656;-0.3789936;-0.004877502;0.00049966;25.42046;-0.849215;36.31495;0.09755004;-0.3833715;-3.418002;0;
16.38257;-36;0;-0.4515668;0;-0.1000834;0;-0.04687031;-0.006394834;-0.38369;-0.002343515;0.001213886;25.30592;-0.8699526;36.15132;0.04687031;-0.3848197;-3.468688;0;
16.39927;-78;0;-0.4515668;0;-0.2406768;0;0.004748315;-0.006386904;-0.3832142;0.0002374157;0.001236374;25.15684;-0.5383235;35.93834;-0.004748315;-0.3817405;-3.360916;0;
16.41597;-64;0;-0.4515668;0;-0.2406768;0;0.03659242;-0.006325795;-0.3795477;0.001829621;0.000762733;24.9166;-0.08169524;35.59514;-0.03659242;-0.3769553;-3.193437;0;
16.43267;-89;0;-0.4515668;0;-0.3390921;0;0.0413028;-0.006256819;-0.3754092;0.00206514;0.0001128236;24.64513;0.2610674;35.20732;-0.0413028;-0.3732312;-3.063092;0;
16.44938;-92;0;-0.4515668;0;-0.3953294;0;0.0258708;-0.006213615;-0.3728169;0.00129354;-0.0003696287;24.28709;0.4152946;34.69584;-0.0258708;-0.371893;-3.016256;0;
16.46608;-91;0;-0.4515668;0;-0.4375075;0;0.001470879;-0.006211159;-0.3726695;7.354394E-05;-0.0005844292;23.86945;0.3651995;34.09922;-0.001470879;-0.3731804;-3.061314;0;
16.48278;-96;0;-0.4515668;0;-0.4937448;0;-0.0198299;-0.006244275;-0.3746565;-0.000991495;-0.0005101982;23.40656;0.1917;33.43795;0.0198299;-0.3761582;-3.165536;0;
16.49948;-82;0;-0.4515668;0;-0.4937448;0;-0.03077868;-0.006295675;-0.3777405;-0.001538934;-0.0002622461;22.89746;-0.0001721133;32.71066;0.03077868;-0.3795417;-3.283959;0;
16.51618;-91;0;-0.4515668;0;-0.5499821;0;-0.03041905;-0.006346475;-0.3807885;-0.001520953;8.613763E-06;22.38727;-0.1443378;31.98181;0.03041905;-0.3823009;-3.38053;0;
16.53288;-86;0;-0.4515668;0.001787204;-0.5640414;0;-0.02157822;-0.006382511;-0.3829506;-0.001078911;0.0002117564;21.84846;-0.1860312;31.21209;0.02157822;-0.3838178;-3.433623;0;
16.54958;-79;0;-0.4515668;0.001787204;-0.5640414;0;-0.01039696;-0.006399874;-0.3839924;-0.0005198479;0.0002678147;21.3138;-0.1516124;30.44828;0.01039696;-0.3842445;-3.448556;0;
16.56628;-70;2;-0.4515668;0.01608483;-0.5499821;0;-0.001341999;-0.006402115;-0.3841269;-6.709993E-05;0.0002168852;20.79594;-0.07292987;29.70848;0.001341999;-0.3839771;-3.439199;0;
16.58298;-54;5;-0.4515668;0.03026331;-0.4796855;0;0.002833068;-0.006397384;-0.383843;0.0001416534;0.0001000016;22.00279;-0.6752211;31.43256;-0.002833068;-0.3836014;-3.426048;0;
16.59968;1;9;-0.4515668;0.04456094;-0.3250328;0;0.04219437;-0.006326919;-0.3796151;0.002109718;0.0009427855;23.39138;-0.7465681;33.41626;-0.04219437;-0.3765626;-3.179692;0;
16.61638;84;7;-0.4515668;0.03026331;-0.1282021;0;0.0850209;-0.006184934;-0.371096;0.004251045;0.001025785;0;-0.4992537;0;-0.0850209;-0.3658192;-2.803673;0;
16.63308;54;5;-0.4515668;0.03026331;-0.1282021;0;0.1128515;-0.005996472;-0.3597883;0.005642574;0.0006666005;0;0.5887634;0;-0.1128515;-0.3534791;-2.37177;0;
16.64978;84;0;-0.4515668;0.04456094;-0.07196473;0;0.07678647;-0.005868239;-0.3520943;0.003839324;-0.0008638322;0;0.2242345;0;-0.07678647;-0.3491188;-2.219159;0;
16.66648;50;3;-0.4656261;0.05873943;-0.08602407;0;0.2033742;-0.005528604;-0.3317162;0.01016871;0.003032041;0;3.510317;0;-0.06278084;-0.3185155;-1.148042;0.1405933;
16.68319;23;0;-0.4937448;0.04456094;-0.1141427;0;0.1365977;-0.005300486;-0.3180292;0.006829886;-0.001599436;0;4.100123;0;0.144589;-0.3127987;-0.9479548;0.2811867;
16.69989;17;0;-0.4937448;0.04456094;-0.1141427;0;-0.3847249;-0.005942977;-0.3565786;-0.01923625;-0.01248677;0;-4.341938;0;0.3847249;-0.3883016;-3.590556;0;
16.71659;2;-4;-0.4937448;0.03026331;-0.1282021;0;-0.1265399;-0.006154298;-0.3692579;-0.006326994;0.006184072;0;-2.290571;0;0.1265399;-0.3694008;-2.929029;0;
16.73329;-21;-3;-0.4937448;0.03026331;-0.1703801;0;0.009413037;-0.006138579;-0.3683147;0.0004706519;0.003256357;0;-1.93643;0;-0.009413037;-0.3645877;-2.760569;0;
16.74999;-24;0;-0.5078041;0.04456094;-0.1844394;0;0.2641472;-0.005697452;-0.3418472;0.01320736;0.006101417;0;2.514719;0;-0.1235542;-0.3225384;-1.288843;0.1405931;
16.76669;-19;0;-0.5078041;0.04456094;-0.1844394;0;-0.02519184;-0.005739523;-0.3443713;-0.001259592;-0.006930277;0;-0.9549969;0;0.02519184;-0.3525612;-2.339642;0;
16.78339;-2;12;-0.4937448;0.08733469;-0.1563208;0;-0.109378;-0.005922184;-0.355331;-0.005468899;-0.002016434;0;-2.263607;0;-0.03121507;-0.3628164;-2.698573;-0.1405931;
16.80009;23;18;-0.4937448;0.1158108;-0.1000834;0;0.1633629;-0.005649368;-0.3389621;0.008168143;0.006532715;0;1.622139;0;-0.1633629;-0.3242612;-1.349143;0;
16.81679;41;13;-0.4375075;0.1015132;-0.04396521;0;-0.4968382;-0.006479088;-0.3887453;-0.02484191;-0.0158132;0;-10.32515;0;-0.06553519;-0.4294004;-5.029014;-0.5623734;
16.83349;29;12;-0.4375075;0.1015132;-0.04396521;0;0.671477;-0.005357721;-0.3214633;0.03357385;0.0279836;0;7.168633;0;-0.671477;-0.2599058;0.9032965;0;
16.85019;43;9;-0.3250328;0.1015132;0;0;-0.8806524;-0.006828411;-0.4097046;-0.04403262;-0.03717675;0;-18.65974;0;-0.2440944;-0.490914;-7.18199;-1.124747;
16.86689;31;6;-0.1141427;0.1015132;0;0;-0.7696191;-0.008113675;-0.4868205;-0.03848096;0.002659481;0;-24.57388;0;-1.339281;-0.522642;-8.292468;-2.1089;
16.88359;-1;7;0;0.1158108;0;0;1.633131;-0.005386346;-0.3231808;0.08165654;0.05755089;0;10.28565;0;-2.774558;-0.1839734;3.560932;-1.141427;
16.9003;1;3;0;0.1158108;0;0;2.148884;-0.001797711;-0.1078627;0.1074442;0.01235336;0;29.79903;0;-2.148884;0.01193489;10.41772;0;
16.917;2;1;0.1925414;0.1158108;0;0;2.305664;0.002052748;0.1231649;0.1152832;0.003755215;0;54.44893;0;-0.3802497;0.2422033;18.47711;1.925414;
16.9337;2;-7;0.3100203;0.08733469;0;0;-1.650348;-0.0007033329;-0.04219997;-0.08251738;-0.09475476;0;5.089348;0;2.825136;-0.2194721;2.318476;1.174789;
16.9504;0;-14;0.3686405;0.05873943;0;0;-2.516718;-0.004906252;-0.2943751;-0.1258359;-0.02075138;0;-17.20788;0;3.102921;-0.4409624;-5.433684;0.5862027;
16.9671;0;-13;0.3686405;0.05873943;0;0;-2.066766;-0.008357751;-0.5014651;-0.1033383;0.01077729;0;-32.62064;0;2.066766;-0.5940261;-10.79091;0;
16.9838;0;-19;0.42738;0.03026331;0;0;0.4555762;-0.007596939;-0.4558163;0.02277881;0.06041538;0;-8.706906;0;0.131818;-0.3726221;-3.041775;0.5873942;
17.0005;0;-15;0.4714643;0.03026331;0;0;0.8233719;-0.006221908;-0.3733145;0.0411686;0.008809477;0;-3.839268;0;-0.3825285;-0.3233364;-1.316774;0.4408434;
17.0172;1;-18;0.4861194;0.001787204;0;0;0.7530668;-0.004964286;-0.2978572;0.03765334;-0.001683955;0;2.204472;0;-0.6065159;-0.2618878;0.8339274;0.1465508;
17.0339;2;-13;0.4861194;0.001787204;0;0;0.4735624;-0.004173437;-0.2504062;0.02367812;-0.006694714;35.39765;4.85658;50.56807;-0.4735624;-0.2334228;1.830202;0;
17.0506;2;-8;0.4861194;0.001787204;0;0;0.1852593;-0.003864054;-0.2318432;0.009262965;-0.006905464;35.02323;5.164908;50.03319;-0.1852593;-0.2294857;1.968;0;
17.0673;2;-4;0.4714643;0;0;0;-0.2659186;-0.004308138;-0.2584883;-0.01329593;-0.01080666;33.79607;-0.2729327;48.28011;0.1193678;-0.2825909;0.1093197;-0.1465508;
17.084;2;0;0.4714643;0;0;0;-0.1021998;-0.004478811;-0.2687287;-0.005109988;0.00392141;33.48689;1.22556;47.83842;0.1021998;-0.2699172;0.5528963;0;
17.1007;0;4;0.4714643;0;0;0;-0.1735976;-0.004768719;-0.2861232;-0.008679882;-0.001710129;33.19368;-1.326952;47.41954;0.1735976;-0.2965132;-0.377961;0;
17.1174;1;6;0.4714643;0;0;0;-0.09454189;-0.004926604;-0.2955962;-0.004727095;0.001893551;32.91814;-1.377754;47.02591;0.09454189;-0.2984298;-0.4450426;0;
17.13411;1;7;0.4714643;0;0;0;-0.01322894;-0.004948697;-0.2969218;-0.0006614471;0.001947615;32.65712;-1.023121;46.65303;0.01322894;-0.2956356;-0.3472464;0;
17.15081;1;8;0.4714643;0;0;0;0.04655058;-0.004870957;-0.2922574;0.002327529;0.001431845;32.40921;-0.2906165;46.29887;-0.04655058;-0.288498;-0.09743154;0;
17.16751;1;7;0.4714643;0;0;0;0.06279608;-0.004766088;-0.2859653;0.003139804;0.0003891136;32.1732;0.2972673;45.96172;-0.06279608;-0.2824363;0.1147281;0;
17.18421;1;5;0.4714643;0;0;0;0.04439726;-0.004691944;-0.2815167;0.002219863;-0.0004406903;31.94835;0.5397074;45.6405;-0.04439726;-0.2797375;0.2091874;0;
17.20091;0;3;0.4861194;0;0;0;0.1585202;-0.004427216;-0.2656329;0.007926012;0.002733484;32.57084;3.017685;46.52977;-0.01196941;-0.2549734;1.07593;0.1465508;
17.21761;0;1;0.4861194;0;0;0;-0.1658489;-0.004704183;-0.282251;-0.008292446;-0.007769321;32.35187;-1.221227;46.21695;0.1658489;-0.2983128;-0.4409464;0;
17.23431;1;0;0.4861194;0;0;0;-0.0928914;-0.004859312;-0.2915587;-0.00464457;0.001747485;32.14613;-0.7847733;45.92304;0.0928914;-0.2944558;-0.3059529;0;
17.25101;1;-1;0.5007744;0;0;0;0.1005244;-0.004691436;-0.2814862;0.005026221;0.004632714;32.80068;1.473876;46.85811;0.04602612;-0.2718273;0.4860462;0.1465505;
17.26771;1;-2;0.5007744;0;0;0;-0.1322698;-0.004912327;-0.2947396;-0.006613489;-0.005575909;32.59865;-1.911262;46.5695;0.1322698;-0.306929;-0.7425158;0;
17.28441;1;-3;0.4861194;0;0;0;-0.1652477;-0.00518829;-0.3112974;-0.008262384;-0.0007898897;31.56293;-3.228588;45.0899;0.01869714;-0.3203497;-1.212239;-0.1465505;
17.30111;0;-3;0.442035;0;-0.001787204;0;-0.2692826;-0.005637993;-0.3382795;-0.01346413;-0.002491854;29.0059;-6.672226;41.437;-0.1715611;-0.3542355;-2.398243;-0.4408437;
17.31781;0;-3;0.3393304;0;-0.001787204;0;-0.4640532;-0.006412962;-0.3847777;-0.02320266;-0.004665165;24.17914;-12.76432;34.54163;-0.562993;-0.4126455;-4.442593;-1.027046;
17.33451;0;-2;0.3393304;0;-0.001787204;0;1.309875;-0.00422547;-0.2535282;0.06549376;0.04248929;24.11127;12.1326;34.44468;-1.309875;-0.1455452;4.90592;0;
17.35122;1;-1;0.2219707;0;-0.001787204;0;-0.5868266;-0.005205471;-0.3123282;-0.02934133;-0.04542998;20.12376;-11.57301;28.74822;-0.5867705;-0.3870996;-3.548485;-1.173597;
17.36792;1;0;0.2219707;0;-0.001787204;0;1.263346;-0.003095683;-0.185741;0.0631673;0.04431551;20.0852;17.19699;28.69314;-1.263346;-0.07825816;7.260964;0;
17.38462;2;0;0.1044918;0;0;0.001023149;-0.9205902;-0.004633068;-0.2779841;-0.04602951;-0.05230985;17.66508;-11.48109;25.23582;-0.2425971;-0.3763234;-3.17132;-1.174789;
17.40132;2;0;0.001787204;0;0;0.009273103;-0.005705737;-0.004642596;-0.2785558;-0.0002852868;0.0219134;16.83058;-0.7226029;24.04369;-0.9161939;-0.2569277;1.007532;-1.027046;
17.41802;2;1;0;0;0;0.001023149;0.9456878;-0.003063298;-0.1837979;0.04728439;0.02278787;16.77998;12.26653;23.97141;-0.9519585;-0.1137256;6.019604;-0.01787204;
17.43472;0;1;0;0;0;0.001023149;0.2349931;-0.002670859;-0.1602516;0.01174966;-0.01702263;16.72337;7.24181;23.89053;-0.2233918;-0.1655245;4.206642;0;
17.45142;0;1;0;0;0;0;-0.2042704;-0.003011991;-0.1807195;-0.01021352;-0.01052128;16.67033;4.033206;23.81476;0.2042704;-0.2014543;2.949101;0;
17.46812;1;1;0.06052663;0;0;0;0.1651987;-0.002736109;-0.1641665;0.008259934;0.008849557;16.95986;9.508336;24.22837;0.4400676;-0.147057;4.853004;0.6052663;
17.48482;0;0;0.1925414;0;-0.001787204;0;0.3239603;-0.002195095;-0.1317057;0.01619801;0.003802673;19.10233;13.55858;27.28904;0.9961874;-0.111705;6.090323;1.320148;
17.50152;-19;0;0.2659359;0;-0.05802454;0;-1.052401;-0.003952604;-0.2371563;-0.05262003;-0.03296673;21.12585;-4.933572;30.17979;1.786345;-0.322743;-1.296006;0.7339449;
17.51822;-14;0;0.2659359;0;-0.05802454;0;-1.482925;-0.00642909;-0.3857454;-0.07414626;-0.01031197;21.079;-17.65452;30.11285;1.482925;-0.4702036;-6.457126;0;
17.53492;-27;0;0.280591;0;-0.1000834;0;-0.2869621;-0.006908316;-0.414499;-0.0143481;0.02864582;21.53299;-10.8586;30.76141;0.4335129;-0.4002013;-4.007044;0.1465508;
17.55162;-36;0;0.280591;0;-0.1422614;0;0.2084698;-0.006560171;-0.3936103;0.01042349;0.01186663;21.49601;-8.32621;30.70859;-0.2084698;-0.3713202;-2.996207;0;
17.56833;-44;0;0.280591;0;-0.1844394;0;0.6968146;-0.005396491;-0.3237894;0.03484073;0.01169688;21.46323;-0.1084784;30.66176;-0.6968146;-0.2772518;0.2961856;0;
17.58503;-36;0;0.280591;0;-0.1844394;0;0.6981911;-0.004230512;-0.2538307;0.03490956;3.297029E-05;21.43242;4.798462;30.61774;-0.6981911;-0.2188882;2.338914;0;
17.60173;-43;0;0.3100203;0;-0.2266174;0;0.705197;-0.003052833;-0.18317;0.03525985;0.0001678053;22.47728;11.05307;32.1104;-0.4109041;-0.1477423;4.82902;0.2942929;
17.61843;-39;0;0.3686405;0;-0.2406768;0;0.3440065;-0.002478342;-0.1487005;0.01720032;-0.00865127;24.88237;11.91068;35.54624;0.2421962;-0.1401515;5.094698;0.5862027;
17.63513;-32;0;0.3686405;0;-0.2406768;0;-0.9409324;-0.004049699;-0.242982;-0.04704662;-0.03077698;24.86048;-3.861624;35.51497;0.9409324;-0.3208055;-1.228194;0;
17.65183;-21;0;0.4127249;0;-0.2266174;0;-0.2659074;-0.004493765;-0.2696259;-0.01329537;0.01616826;26.95222;1.479205;38.50317;0.7067508;-0.266753;0.6636454;0.4408434;
17.66853;-8;0;0.4127249;0;-0.1984988;0;-0.7884921;-0.005810546;-0.3486328;-0.03942461;-0.012517;26.9395;-10.05707;38.48501;0.7884921;-0.4005744;-4.020103;0;
17.68523;-6;0;0.4127249;0;-0.1984988;0;-0.1910984;-0.006129681;-0.3677808;-0.00955492;0.01430883;26.93231;-6.584409;38.47473;0.1910984;-0.3630269;-2.705942;0;
17.70193;-3;0;0.42738;0;-0.1984988;0;0.3441665;-0.005554922;-0.3332953;0.01720833;0.01282072;27.67126;-1.382828;39.53036;-0.1976157;-0.3032663;-0.6143211;0.1465508;
17.71863;6;0;0.42738;0;-0.1703801;0;0.2774971;-0.005091502;-0.3054901;0.01387485;-0.001596873;27.64803;-0.6621992;39.49718;-0.2774971;-0.2932121;-0.2624251;0;
17.73533;23;0;0.42738;0;-0.1141427;0;0.314344;-0.004566548;-0.2739929;0.0157172;0.0008825613;27.61763;2.317844;39.45376;-0.314344;-0.2573931;0.9912418;0;
17.75203;20;0;0.42738;0;-0.1141427;0;0.1755775;-0.004273334;-0.2564;0.008778876;-0.003323749;27.572;2.781705;39.38857;-0.1755775;-0.2509449;1.216929;0;
17.76873;40;0;0.42738;0;-0.04396521;0;0.01057755;-0.004255669;-0.2553402;0.0005288775;-0.003952095;27.51838;2.088576;39.31197;-0.01057755;-0.2587634;0.9432819;0;
17.78543;48;0;0.42738;0;0;0;-0.1125012;-0.004443546;-0.2666128;-0.005625059;-0.002947993;27.44574;0.715703;39.2082;0.1125012;-0.2751858;0.3684962;0;
17.80214;41;0;0.42738;0;0;0;-0.1539272;-0.004700605;-0.2820363;-0.00769636;-0.0009922399;27.35668;-0.552095;39.08098;0.1539272;-0.2907249;-0.1753716;0;
17.81884;36;0;0.42738;0;0;0;-0.1204316;-0.004901726;-0.2941036;-0.00602158;0.0008022896;27.26058;-1.233312;38.94369;0.1204316;-0.2993228;-0.4762995;0;
17.83554;30;0;0.4127249;0;0;0;-0.1936263;-0.005225082;-0.3135049;-0.009681316;-0.001753167;26.40593;-3.415142;37.72276;0.04707547;-0.3249394;-1.372879;-0.1465508;
17.85224;24;0;0.4127249;0;0;0;0.1540772;-0.004967773;-0.2980664;0.00770386;0.008328227;26.30872;0.1740101;37.58388;-0.1540772;-0.2820343;0.1288003;0;
17.86894;17;0;0.4127249;0;0;0;0.1426553;-0.004729538;-0.2837723;0.007132767;-0.0002735775;26.20793;0.5322723;37.4399;-0.1426553;-0.2769131;0.3080413;0;
17.88564;12;0;0.4127249;0;0;0;0.1102608;-0.004545403;-0.2727242;0.005513042;-0.0007759164;26.10682;1.230715;37.29545;-0.1102608;-0.267987;0.6204545;0;
17.90234;7;0;0.3539855;0;0;0;-0.550356;-0.005464497;-0.3278698;-0.0275178;-0.01582316;23.25308;-7.522437;33.21869;-0.03703826;-0.3712108;-2.992378;-0.5873942;
17.91904;3;0;0.3100203;0;0;0;0.03958875;-0.005398384;-0.323903;0.001979437;0.01413041;21.379;-2.424733;30.54142;-0.4792407;-0.3077932;-0.772761;-0.4396519;
17.93574;0;0;0.295246;0;0;0;0.4705941;-0.004612491;-0.2767495;0.02352971;0.01032348;20.76369;2.717968;29.66241;-0.6183364;-0.2428963;1.498629;-0.1477423;
17.95244;-2;0;0.295246;0;0;0;0.4539231;-0.00385444;-0.2312664;0.02269616;-0.0003993047;20.70753;5.340848;29.58219;-0.4539231;-0.2089695;2.686066;0;
17.96914;-4;0;0.295246;0;0;0;0.1364603;-0.003626551;-0.2175931;0.006823015;-0.0076039;20.65229;4.500665;29.50327;-0.1364603;-0.2183739;2.356912;0;
17.98584;-5;0;0.295246;0;0;0;-0.1292297;-0.003842365;-0.2305419;-0.006461487;-0.006363833;20.59996;2.4988;29.42852;0.1292297;-0.2433672;1.482148;0;
18.00254;-5;0;0.295246;0;0;0;-0.2752052;-0.004301957;-0.2581174;-0.01376026;-0.003496417;20.55126;-0.008345583;29.35894;0.2752052;-0.2753741;0.361906;0;
18.01925;-5;0;0.295246;0;0;0;-0.27264;-0.004757266;-0.285436;-0.013632;6.144204E-05;20.5064;-1.820209;29.29486;0.27264;-0.2990065;-0.4652283;0;
